

gen best mean std
0 12.358093 -4.80105 3.535668
1 30.5839 0.50847 8.754688
2 57.486571 11.241216 13.314888
3 57.486571 19.890758 15.101811
4 57.486571 27.851085 15.842719
5 57.73731 35.686332 15.288877
6 57.73731 39.768199 15.108344
7 84.592828 45.715638 13.93228
8 84.592828 47.834124 15.8337
9 84.592828 54.789619 15.639118
