

gen best mean std
0 21.989365 -3.137437 6.166871
1 39.785064 4.957086 10.920535
2 48.536168 14.954997 13.088207
3 57.113896 27.172982 14.57713
4 86.654139 38.250037 16.187041
5 86.654139 44.401113 18.08415
6 86.654139 49.500853 20.801571
7 87.326702 56.532366 21.366604
8 87.326702 66.361387 20.922628
9 87.333043 75.63744 14.777979
