

gen best mean std
0 75.191858 2.333858 19.855776
1 88.281683 29.080673 30.369991
2 89.463246 54.557971 22.299599
3 89.463246 67.57308 14.606081
4 89.463246 74.312676 11.44382
5 89.463246 76.61804 11.959819
6 89.463246 78.666241 11.753976
7 89.463246 73.681191 16.413305
8 89.463246 77.671706 13.94885
9 89.736504 79.001408 13.256534
