

gen best mean std
0 75.188859 -0.656363 15.167649
1 84.881098 20.433687 28.186579
2 86.153548 46.351185 25.731745
3 89.343229 61.143279 19.330766
4 89.343229 65.918886 17.667548
5 89.343229 67.567899 17.665781
6 89.343229 72.008538 16.012759
7 89.343229 75.326292 15.234395
8 89.343229 80.282052 11.384563
9 89.343229 81.31951 10.555549
