

gen best mean std
0 39.2699 -0.922318 9.307295
1 39.2699 10.011964 11.60203
2 65.998585 18.119657 15.121535
3 66.003548 22.693034 16.048636
4 66.431655 32.137702 18.420896
5 66.431655 35.577699 18.419325
6 75.200907 42.629641 18.382024
7 75.200907 43.340324 18.322476
8 75.44704 44.538178 20.118303
9 75.44704 45.40043 19.817212
