

gen best mean std
0 66.031292 -0.138225 11.364684
1 75.150675 22.523759 22.682084
2 86.23704 44.872575 21.70863
3 87.01704 60.242597 17.05125
4 87.01704 66.857085 14.092796
5 88.819688 73.775342 11.016339
6 88.819688 75.015864 11.788905
7 88.819688 74.962028 15.383641
8 89.366611 75.230637 15.185528
9 89.366611 80.109434 11.208806
