

gen best mean std
0 21.785064 -3.644102 5.940253
1 48.672124 4.824424 12.947623
2 48.672124 16.929012 14.285549
3 48.672124 24.999327 16.412641
4 48.672124 34.560834 13.680279
5 57.482547 40.176654 11.454029
6 57.482547 43.13557 10.265311
7 57.544679 44.216046 10.609902
8 57.544679 47.784264 8.773022
9 66.57505 50.109906 8.18907
