

gen best mean std
0 89.183414 1.881996 17.303863
1 89.183414 30.941975 25.647396
2 89.183414 53.226832 22.047088
3 89.306611 66.106863 18.767612
4 89.306611 73.160979 13.785203
5 89.306611 76.849787 11.823392
6 89.422666 78.66493 11.719821
7 89.601683 80.689528 10.784807
8 90.063229 81.549802 10.387988
9 90.063229 82.099444 9.953655
