

gen best mean std
0 30.662462 -2.733583 6.969325
1 57.36521 8.078409 15.524176
2 66.667281 27.679859 21.090939
3 89.359361 49.903385 17.235133
4 89.912892 56.716169 17.234331
5 89.912892 64.107244 17.237114
6 89.912892 71.696334 16.401926
7 89.912892 71.909051 18.356249
8 89.912892 72.255489 20.691478
9 89.912892 71.096253 21.930373
