

gen best mean std
0 21.696695 -3.967875 5.485961
1 30.282972 3.324697 9.783011
2 57.200907 18.199632 13.649368
3 75.139214 31.701942 14.937566
4 85.039318 43.315217 15.290213
5 85.039318 51.366886 15.519858
6 85.039318 58.552844 16.56005
7 86.492892 64.902054 16.095451
8 86.492892 69.563376 16.929694
9 86.564051 70.733402 17.123849
