

gen best mean std
0 30.454823 -0.712585 9.262265
1 56.730904 12.114691 14.201158
2 56.730904 20.127215 13.891984
3 65.855814 26.88233 13.824626
4 74.904175 32.290007 16.21204
5 74.904175 36.884537 17.462261
6 74.904175 42.17047 21.496355
7 74.904175 49.323339 21.585821
8 74.904175 53.791375 22.240155
9 74.904175 55.025354 20.786951
