

gen best mean std
0 66.038995 0.907079 14.648117
1 66.527729 24.77135 22.834897
2 66.544679 44.242554 19.614937
3 74.938543 50.824708 17.475918
4 75.188859 58.778321 13.357043
5 87.799358 65.307555 7.679746
6 88.461683 68.371365 9.212698
7 88.461683 69.018297 12.662763
8 88.468142 76.376786 11.600723
9 89.47004 76.795127 12.711892
