

gen best mean std
0 39.544679 -1.997018 7.771664
1 39.544679 8.552921 11.334147
2 57.228559 16.033457 14.466193
3 57.544679 27.533059 14.286826
4 66.122264 36.787767 11.960836
5 66.197882 44.991753 11.230544
6 66.197882 48.592612 11.248057
7 66.588354 49.771702 12.094845
8 66.588354 51.564524 12.84465
9 66.588354 53.821343 12.560814
