

gen best mean std
0 47.715866 -1.237138 9.032214
1 47.715866 8.730293 12.997781
2 65.734699 15.366802 16.056207
3 75.332245 28.698281 20.269387
4 75.332245 37.606512 18.513887
5 75.332245 41.386002 17.559578
6 85.731428 46.007814 20.394394
7 85.731428 44.943823 19.747498
8 85.731428 52.43881 19.689114
9 85.731428 57.194315 20.032889
