

gen best mean std
0 39.888012 -3.201602 7.032833
1 57.313025 5.389837 14.622129
2 57.758253 16.393146 17.707327
3 75.125069 30.552303 20.243592
4 75.147798 42.397245 18.137154
5 75.147798 52.044161 13.089864
6 75.188859 55.039833 15.433973
7 75.188859 58.051124 15.691444
8 75.188859 60.784647 15.872602
9 75.188859 62.376197 16.64288
