

gen best mean std
0 44.542987 -1.794034 9.723486
1 70.703373 8.700296 20.39647
2 70.810662 24.145632 22.448089
3 77.393905 34.060457 24.350331
4 77.562708 42.885182 24.246653
5 89.417158 50.787793 22.451402
6 89.417158 60.715125 16.709921
7 89.417158 59.60847 18.717802
8 89.417158 60.48326 18.522035
9 89.417158 58.693374 18.984241
