

gen best mean std
0 66.200907 2.814931 17.479223
1 86.227846 7.840745 22.207201
2 86.227846 12.003713 23.141355
3 86.227846 17.190424 23.247625
4 86.227846 21.568962 22.122921
5 86.227846 26.814878 21.561913
6 86.227846 27.478934 21.10048
7 86.227846 30.517 20.786528
8 86.227846 30.770304 20.549442
9 86.227846 33.147307 20.024449
10 86.227846 35.648907 19.708579
