

gen best mean std
0 12.225448 -4.463215 3.577337
1 66.412751 4.207333 12.526216
2 66.412751 14.471052 17.4363
3 66.657666 27.152924 24.095716
4 85.356796 40.486926 22.894895
5 85.356796 53.805969 17.923983
6 85.356796 58.263204 17.640705
7 85.356796 59.89731 21.081511
8 85.356796 62.844383 21.249301
9 85.356796 67.898393 20.592879
