

gen best mean std
0 21.752976 -3.146803 5.939344
1 30.597323 3.156198 9.857701
2 39.028738 10.531682 10.81993
3 57.266659 16.563791 12.14518
4 57.266659 20.813179 14.007242
5 57.266659 27.025396 16.055345
6 57.266659 28.951648 16.417135
7 66.279688 30.680386 18.546242
8 66.279688 33.906682 18.744557
9 66.279688 33.802539 18.971869
