

gen best mean std
0 66.579465 -0.591755 12.073424
1 66.588354 15.98183 21.072772
2 75.197882 41.962075 22.019401
3 87.783428 56.141748 18.005129
4 87.783428 65.898096 11.111629
5 87.783428 70.153639 9.184785
6 87.783428 72.05364 10.325405
7 87.783428 71.962596 12.26607
8 87.783428 72.333523 13.117622
9 88.036456 72.380554 14.11033
