

gen best mean std
0 13.065526 -4.327817 3.841148
1 39.840945 1.192993 9.458152
2 48.711733 14.251046 14.269417
3 66.561921 30.227007 17.587585
4 66.561921 38.983379 16.457347
5 75.540414 45.575069 16.8786
6 75.540414 48.893485 15.830046
7 88.039318 54.344686 14.920158
8 88.956796 58.662898 17.567039
9 88.956796 62.919018 19.800751
