

gen best mean std
0 65.957367 -0.757094 13.542017
1 66.031292 17.55974 22.795029
2 88.336695 45.596065 19.542613
3 88.336695 54.638926 19.006004
4 88.643414 68.557472 12.89829
5 88.956796 73.997267 12.307381
6 88.956796 79.212774 10.560016
7 90.208142 81.060229 10.489083
8 90.396796 79.716689 13.177838
9 90.396796 80.661987 12.333517
