

gen best mean std
0 21.29289 -4.280277 4.328383
1 39.629362 1.678311 9.818123
2 57.588354 15.011495 14.258229
3 66.579465 28.029807 17.73107
4 66.579465 37.908415 16.484594
5 66.579465 44.42935 16.617485
6 75.344008 51.350306 16.412073
7 75.344008 55.461572 15.698591
8 75.344008 57.342084 16.184307
9 87.636796 59.600929 16.760815
