

gen best mean std
0 30.610928 -3.681758 5.368324
1 39.601837 2.574157 9.380492
2 66.876036 15.531547 17.850068
3 75.963047 30.27123 21.685558
4 88.112892 46.906743 19.311227
5 88.112892 57.579245 17.499131
6 88.112892 65.717531 17.022002
7 88.112892 72.609691 14.305974
8 88.112892 76.941421 13.110301
9 88.112892 77.314993 13.599323
