

gen best mean std
0 39.53194 -4.507434 5.416302
1 57.222348 1.363121 12.194815
2 57.424051 15.162958 16.257964
3 65.90643 26.42565 19.342024
4 66.443172 40.347743 16.300961
5 66.785064 45.359323 15.900108
6 75.206986 51.3756 15.106705
7 85.397405 57.036599 13.702888
8 87.638539 62.340116 13.113802
9 87.638539 64.083075 13.529212
