

gen best mean std
0 22.10216 -3.243676 5.726435
1 30.629362 3.47677 9.32177
2 40.087345 11.507396 10.820146
3 57.588354 22.368397 12.45248
4 57.588354 27.916169 14.022072
5 57.588354 35.264889 13.602207
6 57.701683 40.89606 13.648728
7 75.358093 45.471339 13.594554
8 75.358093 50.023406 14.398906
9 88.039318 53.305901 15.818226
