

gen best mean std
0 57.231679 -3.702204 7.691702
1 57.462666 4.551222 14.639136
2 66.188859 19.781484 18.454629
3 66.188859 33.608594 19.508561
4 66.263428 45.49124 17.100513
5 66.263428 50.661873 15.561105
6 66.263428 51.097172 15.691716
7 75.191858 53.876688 14.173833
8 75.191858 55.952863 12.899708
9 75.191858 59.060926 11.705577
