

gen best mean std
0 20.966914 -3.017333 5.522543
1 65.986285 7.174951 16.817814
2 66.638708 25.860222 24.969889
3 66.638708 49.678351 21.077921
4 66.638708 54.539354 17.605022
5 66.638708 57.451652 15.275603
6 66.638708 62.157422 10.031311
7 66.638708 63.367895 8.723945
8 66.638708 66.103386 1.324178
