

gen best mean std
0 75.213103 -0.148289 13.580285
1 75.282972 21.182409 24.383057
2 86.126285 40.652831 25.304047
3 86.126285 58.593339 19.607222
4 87.139358 69.006372 15.359575
5 88.229573 76.309731 11.279907
6 88.81004 79.104079 9.641886
7 88.829573 79.523376 10.935574
8 88.829573 79.938892 9.723955
9 90.086611 83.123127 7.715766
