

gen best mean std
0 48.368788 -3.155372 7.468898
1 48.368788 6.079837 14.87162
2 48.368788 19.207023 16.95786
3 48.368788 29.737627 16.166259
4 56.834582 36.675381 12.691765
5 57.409013 39.646629 10.972206
6 57.409013 42.036205 10.788831
7 66.139214 44.430247 11.113995
8 66.139214 45.286928 12.69328
9 66.150675 50.090088 11.642196
