

gen best mean std
0 57.561921 -2.108343 11.190154
1 74.787394 10.368886 21.151783
2 87.139358 37.122733 24.730925
3 87.139358 53.861242 19.341632
4 87.139358 62.248108 18.701019
5 87.139358 65.018442 19.683762
6 87.139358 72.153037 15.829715
7 87.139358 75.0249 14.133794
8 89.546611 81.087458 9.065826
9 89.546611 83.225453 7.695714
