

gen best mean std
0 48.097367 -2.950507 7.869492
1 57.553263 6.966349 14.084168
2 66.206986 19.616097 17.008234
3 66.478539 30.343324 20.130206
4 86.252892 38.182382 22.048986
5 87.31704 47.606633 20.859748
6 87.31704 54.560591 20.536136
7 87.31704 61.735108 21.183319
8 87.31704 66.881504 19.778203
9 87.31704 70.853704 18.474913
